robot_wr,robot_wl,robot_wr_ref,robot_wl_ref,robot_counter,encoder_right,encoder_left
1.83883,1.66674,1.6,1.6,5493,1281,1125
1.80772,1.65114,1.6,1.6,14387,1286,1130
1.81791,1.62402,1.6,1.6,32175,1297,1140
1.81791,1.62402,1.6,1.6,41069,1302,1145
1.82635,1.60157,1.6,1.6,49963,1307,1150
1.79637,1.65912,1.6,1.6,58857,1312,1156
1.80273,1.6442,1.6,1.6,2216,1318,1160
1.80851,1.66427,1.6,1.6,11110,1323,1166
1.81378,1.68253,1.6,1.6,20004,1328,1171
1.82293,1.68062,1.6,1.6,37792,1338,1180
1.82689,1.69741,1.6,1.6,46686,1343,1186
1.83378,1.72658,1.6,1.6,64474,1354,1196
1.83679,1.73925,1.6,1.6,7832,1359,1201
1.80585,1.7171,1.6,1.6,16727,1364,1206
1.81136,1.7306,1.6,1.6,25621,1370,1211
1.81636,1.70924,1.6,1.6,34515,1375,1216
1.82092,1.68981,1.6,1.6,43409,1380,1221
1.82507,1.67213,1.6,1.6,52303,1385,1226
1.83229,1.67203,1.6,1.6,4555,1396,1236
1.83542,1.68959,1.6,1.6,13449,1401,1242
1.87446,1.72009,0,0,31238,1412,1252
1.84015,1.73332,0,0,40132,1416,1257
1.84256,1.71172,0,0,49026,1422,1261
1.81112,1.69206,0,0,57920,1426,1266
1.78252,1.67419,0,0,1278,1431,1270
1.75649,1.65792,0,0,19066,1441,1278
1.71947,1.61736,0,0,36855,1449,1286
1.69911,1.60621,0,0,45749,1453,1290
1.66374,1.58682,0,0,63537,1462,1298
1.64842,1.57843,0,0,6895,1466,1302
1.63447,1.57079,0,0,15789,1470,1306
1.65542,1.56383,0,0,24683,1475,1310
1.64083,1.5575,0,0,33577,1479,1314
1.64608,1.54648,0,0,51366,1488,1322
1.65046,1.53739,0,0,3618,1497,1331
1.65046,1.53739,0,0,12512,1502,1336
1.6571,1.52985,0,0,21406,1507,1340
1.67601,1.56022,0,0,30300,1512,1345
1.69321,1.55421,0,0,39194,1517,1349
1.70886,1.58239,0,0,56983,1526,1359
1.67182,1.63136,0,0,341,1531,1364
1.67478,1.64128,0,0,18129,1541,1374
1.67478,1.64128,0,0,27023,1546,1378
1.67421,1.64951,0,0,35917,1550,1383
1.65793,1.63545,0,0,44811,1555,1388
1.67676,1.65631,0,0,53705,1560,1393
1.69388,1.64163,0,0,62600,1565,1397
1.67585,1.66195,0,0,5958,1569,1402
1.67812,1.63297,0,0,23746,1579,1411
1.69513,1.62041,0,0,32640,1584,1416
1.69409,1.59858,0,0,50428,1593,1425
1.70966,1.62276,0,0,59322,1598,1430
1.69021,1.61114,0,0,2680,1602,1434
1.67247,1.63417,0,0,11575,1607,1439
1.68999,1.6215,0,0,20469,1612,1443
1.6723,1.64361,0,0,29363,1616,1448
1.65619,1.63009,0,0,38257,1621,1452
1.65882,1.6066,0,0,56045,1630,1461
1.67757,1.63005,0,0,64939,1635,1466
1.6459,1.60656,0,0,17192,1643,1474
1.63218,1.59638,0,0,26086,1647,1479
1.61969,1.58712,0,0,34980,1651,1483
1.60832,1.57869,0,0,43874,1655,1487
1.56434,1.57102,0,0,52768,1658,1492
1.55796,1.56404,0,0,61662,1662,1496
1.51853,1.5577,0,0,5020,1665,1500
1.48264,1.55192,0,0,13914,1668,1504
1.42026,1.57248,0,0,31703,1674,1513
1.33801,1.52525,0,0,49491,1679,1521
1.31838,1.5224,0,0,58385,1682,1526
1.33418,1.48617,0,0,1743,1686,1529
1.34854,1.45319,0,0,10637,1690,1533
1.3616,1.42319,0,0,19531,1694,1537
1.35368,1.43528,0,0,37320,1702,1546
1.37775,1.44531,0,0,55108,1710,1554
1.38819,1.44966,0,0,64002,1714,1558
1.36405,1.45363,0,0,7360,1717,1562
1.34208,1.42358,0,0,16254,1721,1565
1.35573,1.42989,0,0,25148,1725,1569
1.34883,1.4072,0,0,42936,1732,1576
1.32822,1.41497,0,0,51831,1735,1580
1.29243,1.42851,0,0,4083,1742,1588
1.29643,1.37545,0,0,21871,1749,1594
1.28055,1.35245,0,0,30765,1752,1598
1.2661,1.33152,0,0,39659,1755,1601
1.25295,1.31248,0,0,48553,1758,1604
1.24098,1.29514,0,0,57448,1761,1607
1.2202,1.26504,0,0,9700,1767,1613
1.21119,1.25199,0,0,18594,1770,1616
1.19552,1.1987,0,0,36382,1776,1622
1.15509,1.19162,0,0,45276,1778,1625
1.11831,1.18518,0,0,54170,1781,1628
1.11847,1.17933,0,0,63064,1784,1631
1.08498,1.174,0,0,6423,1786,1634
1.05451,1.1355,0,0,15317,1789,1636
1.02679,1.13412,0,0,24211,1791,1640
0.978605,1.10111,0,0,41999,1796,1645
0.991359,1.10283,0,0,50893,1799,1648
0.94928,1.04157,0,0,3145,1803,1652
0.931028,1.015,0,0,12040,1805,1655
0.948069,0.990835,0,0,20934,1808,1657
0.929933,0.968846,0,0,29828,1810,1659
0.913431,0.98248,0,0,38722,1812,1662
0.898416,0.961244,0,0,47616,1814,1664
0.884754,0.941921,0,0,56510,1816,1666
0.827375,0.908349,0,0,8762,1819,1670
0.786472,0.893792,0,0,17656,1821,1672
0.779635,0.868488,0,0,35445,1825,1676
0.776675,0.857522,0,0,44339,1827,1678
0.74034,0.813904,0,0,53233,1828,1679
0.707279,0.774215,0,0,62127,1830,1681
0.710845,0.738105,0,0,5485,1832,1682
0.686418,0.708988,0,0,23273,1835,1686
0.666191,0.681843,0,0,41062,1838,1689
0.666191,0.681843,0,0,49956,1839,1690
0.615807,0.662406,0,0,58850,1840,1692
0.627615,0.636371,0,0,2208,1842,1693
0.60471,0.612677,0,0,11102,1843,1694
0.598546,0.602111,0,0,28890,1846,1697
0.57826,0.581504,0,0,37784,1847,1698
0.543003,0.545689,0,0,55573,1849,1700
0.527722,0.530166,0,0,64467,1850,1701
0.547466,0.516044,0,0,7825,1852,1703
0.498141,0.503192,0,0,16719,1852,1704
0.486901,0.491497,0,0,25613,1853,1705
0.443033,0.480856,0,0,34507,1854,1706
0.436758,0.471173,0,0,43401,1855,1707
0.395244,0.454344,0,0,61190,1857,1709
0.393279,0.447054,0,0,4548,1858,1710
0.389856,0.403768,0,0,22336,1860,1711
0.354731,0.401031,0,0,31230,1860,1712
0.356412,0.39854,0,0,40124,1861,1713
0.357942,0.362633,0,0,49018,1862,1713
0.35933,0.363598,0,0,57913,1863,1714
0.326955,0.364484,0,0,1271,1863,1715
0.331139,0.365287,0,0,10165,1864,1716
0.307799,0.336071,0,0,27953,1865,1717
0.313709,0.305792,0,0,36847,1866,1717
0.293368,0.253172,0,0,54635,1867,1718
0.266936,0.264004,0,0,63529,1867,1719
0.276527,0.273859,0,0,6888,1868,1720
0.251613,0.249185,0,0,15782,1868,1720
0.262585,0.226734,0,0,24676,1869,1720
0.238927,0.206306,0,0,33570,1869,1720
0.2174,0.22136,0,0,42464,1869,1721
0.210601,0.21691,0,0,60252,1870,1722
0.191627,0.197367,0,0,3610,1870,1722
0.19229,0.163405,0,0,21399,1871,1722
0.174965,0.148683,0,0,30293,1871,1722
0.159201,0.135287,0,0,39187,1871,1722
0.144858,0.123098,0,0,48081,1871,1722
0.131807,0.112008,0,0,56975,1871,1722
0.109126,0.0927338,0,0,9227,1871,1722
0.099294,0.0843788,0,0,18121,1871,1722
0.0822079,0.0698592,0,0,35910,1871,1722
0.0748013,0.0635651,0,0,44804,1871,1722
0.0680619,0.0578381,0,0,53698,1871,1722
0.0619298,0.0526271,0,0,62592,1871,1722
0.0512732,0.0435713,0,0,14844,1871,1722
0.0466536,0.0396456,0,0,23738,1871,1722
0.0386257,0.0328236,0,0,41527,1871,1722
0.00136899,0.0271754,0,0,59315,1870,1722
0.00124564,0.024727,0,0,2673,1870,1722
0.00113342,0.0224992,0,0,11567,1870,1722
0.0010313,0.0204721,0,0,20461,1870,1722
0.000938382,0.0186276,0,0,29355,1870,1722
0.00077691,0.0154223,0,0,47144,1870,1722
0.000706913,0.0140328,0,0,56038,1870,1722
0.00058527,0.0116181,0,0,8290,1870,1722
0.000532539,0.0105713,0,0,17184,1870,1722
0.000484559,0.00961889,0,0,26078,1870,1722
-0.0332002,0.00875226,0,0,34972,1869,1722
-0.030209,0.00796371,0,0,43866,1869,1722
-0.0274872,0.00724621,0,0,52760,1869,1722
-0.0250107,0.00659335,0,0,61655,1869,1722
-0.0227573,0.00599931,0,0,5013,1869,1722
-0.0188414,0.00496697,0,0,22801,1869,1722
-0.0155992,0.00411228,0,0,40589,1869,1722
-0.0141938,0.00374178,0,0,49483,1869,1722
-0.012915,0.00340465,0,0,58377,1869,1722
-0.0117514,0.00309791,0,0,1736,1869,1722
-0.0106926,0.0028188,0,0,10630,1869,1722
-0.00972925,0.00256483,0,0,19524,1869,1722
-0.00885268,0.00233375,0,0,28418,1869,1722
-0.00732934,0.00193217,0,0,46206,1869,1722
-0.006669,0.00175809,0,0,55100,1869,1722
-0.00552142,0.00145556,0,0,7352,1869,1722
-0.00502396,0.00132442,0,0,16247,1869,1722
-0.00457132,0.00120509,0,0,25141,1869,1722
-0.00415946,0.00109652,0,0,34035,1869,1722
-0.00378471,0.000997727,0,0,42929,1869,1722
-0.00313345,0.000826042,0,0,60717,1869,1722
-0.00259426,0.0006839,0,0,12969,1869,1722
-0.00236052,0.000622283,0,0,21864,1869,1722
-0.00214785,0.000566218,0,0,30758,1869,1722
-0.00195434,0.000515203,0,0,39652,1869,1722
-0.00177826,0.000468785,0,0,48546,1869,1722
-0.00147226,0.000388119,0,0,798,1869,1722
-0.00133962,0.000353151,0,0,9692,1869,1722
-0.0011091,0.000292382,0,0,27480,1869,1722
-0.000918251,0.00024207,0,0,45269,1869,1722
-0.00083552,0.00022026,0,0,54163,1869,1722
-0.000760242,0.000200416,0,0,63057,1869,1722
-0.000691747,0.000182359,0,0,6415,1869,1722
-0.000629423,0.000165929,0,0,15309,1869,1722
-0.000521115,0.000137377,0,0,33097,1869,1722
-0.000474164,0.000124999,0,0,41992,1869,1722
-0.000392572,0.00010349,0,0,59780,1869,1722
-0.000357202,9.4166e-05,0,0,3138,1869,1722
-0.00032502,8.56819e-05,0,0,12032,1869,1722
-0.000295737,7.79623e-05,0,0,20926,1869,1722
-0.000269092,7.09381e-05,0,0,29820,1869,1722
-0.000244847,6.45469e-05,0,0,38714,1869,1722
-0.000222787,5.87314e-05,0,0,47608,1869,1722
-0.000184451,4.86252e-05,0,0,65397,1869,1722
-0.000167833,4.42442e-05,0,0,8755,1869,1722
-0.000138953,3.66308e-05,0,0,26543,1869,1722
-0.000126434,3.33305e-05,0,0,35437,1869,1722
-0.000115042,3.03276e-05,0,0,44331,1869,1722
-0.000104677,2.75951e-05,0,0,53225,1869,1722
-9.52464e-05,2.51089e-05,0,0,62120,1869,1722
-8.6665e-05,2.28467e-05,0,0,5478,1869,1722
-7.88568e-05,2.07883e-05,0,0,14372,1869,1722
-6.52874e-05,1.72111e-05,0,0,32160,1869,1722
-5.94053e-05,1.56605e-05,0,0,41054,1869,1722
-4.9183e-05,1.29657e-05,0,0,58842,1869,1722
-4.47518e-05,1.17975e-05,0,0,2200,1869,1722
-4.07198e-05,1.07346e-05,0,0,11095,1869,1722
-3.70511e-05,9.76744e-06,0,0,19989,1869,1722
-3.37129e-05,8.88743e-06,0,0,28883,1869,1722
-2.79118e-05,7.35812e-06,0,0,46671,1869,1722
-2.31088e-05,6.09196e-06,0,0,64459,1869,1722
-2.10268e-05,5.5431e-06,0,0,7817,1869,1722
-1.91324e-05,5.04368e-06,0,0,16712,1869,1722
-1.74086e-05,4.58927e-06,0,0,25606,1869,1722
-1.58401e-05,4.17579e-06,0,0,34500,1869,1722
-1.4413e-05,3.79956e-06,0,0,52288,1869,1722
-1.19329e-05,3.14575e-06,0,0,61182,1869,1722
-9.87951e-06,2.60444e-06,0,0,13434,1869,1722
-8.17948e-06,2.15628e-06,0,0,31223,1869,1722
-7.44254e-06,1.96201e-06,0,0,40117,1869,1722
-6.77199e-06,1.78524e-06,0,0,49011,1869,1722
-6.16186e-06,1.62439e-06,0,0,57905,1869,1722
-5.6067e-06,1.47804e-06,0,0,1263,1869,1722
-4.64192e-06,1.22371e-06,0,0,19051,1869,1722
-4.2237e-06,1.11345e-06,0,0,27945,1869,1722
-3.4969e-06,9.21856e-07,0,0,45734,1869,1722
-3.18184e-06,8.388e-07,0,0,54628,1869,1722
-2.89517e-06,7.63227e-07,0,0,63522,1869,1722
-2.63433e-06,6.94463e-07,0,0,6880,1869,1722
-2.39698e-06,6.31894e-07,0,0,15774,1869,1722
-2.18102e-06,5.74963e-07,0,0,24668,1869,1722
-1.98452e-06,5.2316e-07,0,0,33562,1869,1722
-1.64303e-06,4.33137e-07,0,0,51351,1869,1722
-1.495e-06,3.94113e-07,0,0,60245,1869,1722
-1.23775e-06,3.26296e-07,0,0,12497,1869,1722
-1.12623e-06,2.96898e-07,0,0,21391,1869,1722
-1.02476e-06,2.70148e-07,0,0,30285,1869,1722
-9.32433e-07,2.45809e-07,0,0,39179,1869,1722
-8.48424e-07,2.23662e-07,0,0,48073,1869,1722
-7.71984e-07,2.03511e-07,0,0,56968,1869,1722
-7.02431e-07,1.85175e-07,0,0,326,1869,1722
-5.81559e-07,1.53311e-07,0,0,18114,1869,1722
-5.29163e-07,1.39498e-07,0,0,27008,1869,1722
-4.38107e-07,1.15494e-07,0,0,44796,1869,1722
-3.98635e-07,1.05088e-07,0,0,53690,1869,1722
-3.62719e-07,9.56203e-08,0,0,62584,1869,1722
-3.30039e-07,8.70052e-08,0,0,5943,1869,1722
-3.00304e-07,7.91664e-08,0,0,14837,1869,1722
-2.48629e-07,6.55437e-08,0,0,32625,1869,1722
-2.05846e-07,5.42653e-08,0,0,50413,1869,1722
-1.873e-07,4.93761e-08,0,0,59307,1869,1722
-1.70425e-07,4.49275e-08,0,0,2665,1869,1722
-1.5507e-07,4.08797e-08,0,0,11560,1869,1722
-1.41099e-07,3.71966e-08,0,0,20454,1869,1722
-1.28386e-07,3.38453e-08,0,0,29348,1869,1722
-1.16819e-07,3.07959e-08,0,0,38242,1869,1722
-1.06294e-07,2.80213e-08,0,0,47136,1869,1722
-8.80035e-08,2.31995e-08,0,0,64924,1869,1722
-7.28602e-08,1.92075e-08,0,0,17176,1869,1722
-6.62957e-08,1.74769e-08,0,0,26071,1869,1722
-6.03227e-08,1.59023e-08,0,0,34965,1869,1722
-5.48879e-08,1.44696e-08,0,0,43859,1869,1722
-4.99426e-08,1.31659e-08,0,0,52753,1869,1722
-4.13487e-08,1.09004e-08,0,0,5005,1869,1722
-3.76233e-08,9.91829e-09,0,0,13899,1869,1722
-3.11493e-08,8.2116e-09,0,0,31688,1869,1722
-2.83428e-08,7.47176e-09,0,0,40582,1869,1722
-2.57892e-08,6.79858e-09,0,0,49476,1869,1722
-2.34657e-08,6.18605e-09,0,0,58370,1869,1722
-2.13515e-08,5.62871e-09,0,0,1728,1869,1722
-1.94278e-08,5.12158e-09,0,0,10622,1869,1722
-1.76775e-08,4.66014e-09,0,0,19516,1869,1722
-1.46356e-08,3.85825e-09,0,0,37304,1869,1722
-1.3317e-08,3.51063e-09,0,0,46199,1869,1722
-1.10254e-08,2.90654e-09,0,0,63987,1869,1722
-1.00321e-08,2.64467e-09,0,0,7345,1869,1722
-9.12823e-09,2.40639e-09,0,0,16239,1869,1722
-8.30581e-09,2.18958e-09,0,0,25133,1869,1722
-7.55749e-09,1.99231e-09,0,0,34027,1869,1722
-6.87658e-09,1.81281e-09,0,0,42921,1869,1722
-6.25703e-09,1.64948e-09,0,0,51816,1869,1722
-5.18034e-09,1.36565e-09,0,0,4068,1869,1722
-4.71361e-09,1.24261e-09,0,0,12962,1869,1722
-3.90251e-09,1.02878e-09,0,0,30750,1869,1722
-3.55091e-09,9.36094e-10,0,0,39644,1869,1722
-3.23098e-09,8.51755e-10,0,0,48538,1869,1722
-2.93988e-09,7.75014e-10,0,0,57432,1869,1722
-2.67501e-09,7.05188e-10,0,0,791,1869,1722
-2.21471e-09,5.83842e-10,0,0,18579,1869,1722
-1.83361e-09,4.83377e-10,0,0,36367,1869,1722
-1.66841e-09,4.39827e-10,0,0,45261,1869,1722
-1.51809e-09,4.002e-10,0,0,54155,1869,1722
-1.38131e-09,3.64143e-10,0,0,63049,1869,1722
-1.25686e-09,3.31335e-10,0,0,6408,1869,1722
-1.14362e-09,3.01483e-10,0,0,24196,1869,1722
-9.46834e-10,2.49605e-10,0,0,33090,1869,1722
-7.83906e-10,2.06654e-10,0,0,50878,1869,1722
-6.49015e-10,1.71094e-10,0,0,3130,1869,1722
-5.90541e-10,1.55679e-10,0,0,12024,1869,1722
-5.37335e-10,1.41653e-10,0,0,20919,1869,1722
-4.88923e-10,1.2889e-10,0,0,29813,1869,1722
-4.44873e-10,1.17278e-10,0,0,38707,1869,1722
-3.68321e-10,9.70971e-11,0,0,56495,1869,1722
-3.35137e-10,8.8349e-11,0,0,65389,1869,1722
-2.77468e-10,7.31462e-11,0,0,17641,1869,1722
-2.52469e-10,6.6556e-11,0,0,26536,1869,1722
-2.09025e-10,5.51033e-11,0,0,44324,1869,1722
-1.90193e-10,5.01387e-11,0,0,53218,1869,1722
-1.73057e-10,4.56214e-11,0,0,62112,1869,1722
-1.57465e-10,4.15111e-11,0,0,5470,1869,1722
-1.30369e-10,3.4368e-11,0,0,23258,1869,1722
-1.18623e-10,3.12716e-11,0,0,32152,1869,1722
-9.82111e-11,2.58905e-11,0,0,49941,1869,1722
-8.93626e-11,2.35578e-11,0,0,58835,1869,1722
-8.13114e-11,2.14354e-11,0,0,2193,1869,1722
-7.39855e-11,1.95041e-11,0,0,11087,1869,1722
-6.73196e-11,1.77469e-11,0,0,19981,1869,1722
-6.12544e-11,1.61479e-11,0,0,28875,1869,1722
-5.57356e-11,1.46931e-11,0,0,37769,1869,1722
-4.61448e-11,1.21647e-11,0,0,55558,1869,1722
-4.19873e-11,1.10687e-11,0,0,64452,1869,1722
-3.47623e-11,9.16407e-12,0,0,16704,1869,1722
-3.16304e-11,8.33842e-12,0,0,25598,1869,1722
-2.87806e-11,7.58716e-12,0,0,34492,1869,1722
-2.61875e-11,6.90358e-12,0,0,43386,1869,1722
-2.38281e-11,6.28159e-12,0,0,52280,1869,1722
-1.97279e-11,5.20068e-12,0,0,4533,1869,1722
-1.63332e-11,4.30577e-12,0,0,22321,1869,1722
-1.48616e-11,3.91783e-12,0,0,31215,1869,1722
-1.35226e-11,3.56485e-12,0,0,40109,1869,1722
-1.23043e-11,3.24367e-12,0,0,49003,1869,1722
-1.11957e-11,2.95143e-12,0,0,57897,1869,1722
-1.0187e-11,2.68551e-12,0,0,10150,1869,1722
-8.43409e-12,2.2234e-12,0,0,19044,1869,1722
-6.98279e-12,1.84081e-12,0,0,36832,1869,1722
-5.78122e-12,1.52405e-12,0,0,54620,1869,1722
-5.26035e-12,1.38674e-12,0,0,63514,1869,1722
-4.78641e-12,1.2618e-12,0,0,6873,1869,1722
-4.35517e-12,1.14811e-12,0,0,15767,1869,1722
-3.96278e-12,1.04467e-12,0,0,24661,1869,1722
-3.28089e-12,8.64909e-13,0,0,42449,1869,1722
-2.98529e-12,7.86984e-13,0,0,51343,1869,1722
-2.47159e-12,6.51563e-13,0,0,3595,1869,1722
-2.24891e-12,5.9286e-13,0,0,12489,1869,1722
-2.04629e-12,5.39445e-13,0,0,21384,1869,1722
-1.86193e-12,4.90843e-13,0,0,30278,1869,1722
-1.69417e-12,4.46619e-13,0,0,39172,1869,1722
-1.54153e-12,4.06381e-13,0,0,48066,1869,1722
-1.40265e-12,3.69767e-13,0,0,56960,1869,1722
-1.16129e-12,3.06139e-13,0,0,9212,1869,1722
-1.05666e-12,2.78557e-13,0,0,18106,1869,1722
-8.74833e-13,2.30624e-13,0,0,35895,1869,1722
-7.96013e-13,2.09846e-13,0,0,44789,1869,1722
-7.24295e-13,1.90939e-13,0,0,53683,1869,1722
-6.59039e-13,1.73736e-13,0,0,62577,1869,1722
-5.99662e-13,1.58083e-13,0,0,5935,1869,1722
-5.45634e-13,1.4384e-13,0,0,14829,1869,1722
-4.96474e-13,1.30881e-13,0,0,23723,1869,1722
-4.51744e-13,1.19089e-13,0,0,32617,1869,1722
-3.7401e-13,9.85967e-14,0,0,50406,1869,1722
-3.09652e-13,8.16306e-14,0,0,2658,1869,1722
-2.81753e-13,7.42759e-14,0,0,11552,1869,1722
-2.56368e-13,6.75839e-14,0,0,20446,1869,1722
-2.3327e-13,6.14948e-14,0,0,29340,1869,1722
-2.12253e-13,5.59544e-14,0,0,38234,1869,1722
-1.7573e-13,4.6326e-14,0,0,56023,1869,1722
-1.59897e-13,4.21522e-14,0,0,64917,1869,1722
-1.32383e-13,3.48988e-14,0,0,17169,1869,1722
-1.20455e-13,3.17545e-14,0,0,26063,1869,1722
-1.09603e-13,2.88936e-14,0,0,34957,1869,1722
-9.97279e-14,2.62903e-14,0,0,43851,1869,1722
-9.07428e-14,2.39217e-14,0,0,61640,1869,1722
-7.51281e-14,1.98053e-14,0,0,4998,1869,1722
-6.22004e-14,1.63973e-14,0,0,22786,1869,1722
-5.65964e-14,1.492e-14,0,0,31680,1869,1722
-4.68575e-14,1.23526e-14,0,0,49468,1869,1722
-4.26358e-14,1.12397e-14,0,0,58362,1869,1722
-3.87945e-14,1.0227e-14,0,0,1720,1869,1722
-3.52992e-14,9.3056e-15,0,0,10615,1869,1722
-2.92251e-14,7.70433e-15,0,0,28403,1869,1722
-2.6592e-14,7.0102e-15,0,0,37297,1869,1722
-2.20161e-14,5.80391e-15,0,0,55085,1869,1722
-2.00326e-14,5.281e-15,0,0,63979,1869,1722
-1.65854e-14,4.37227e-15,0,0,16232,1869,1722
-1.50912e-14,3.97834e-15,0,0,25126,1869,1722
-1.37315e-14,3.61991e-15,0,0,34020,1869,1722
-1.24943e-14,3.29377e-15,0,0,42914,1869,1722
-1.13686e-14,2.99701e-15,0,0,51808,1869,1722
-1.03444e-14,2.72699e-15,0,0,60702,1869,1722
-9.41237e-15,2.4813e-15,0,0,4060,1869,1722
-7.79273e-15,2.05432e-15,0,0,21848,1869,1722
-7.09063e-15,1.86924e-15,0,0,30743,1869,1722
-6.45179e-15,1.70083e-15,0,0,39637,1869,1722
-5.8705e-15,1.54759e-15,0,0,48531,1869,1722
-5.34159e-15,1.40815e-15,0,0,57425,1869,1722
-4.86033e-15,1.28128e-15,0,0,783,1869,1722
-4.42243e-15,1.16585e-15,0,0,9677,1869,1722
-3.66144e-15,9.65231e-16,0,0,27465,1869,1722
-3.33156e-15,8.78267e-16,0,0,36360,1869,1722
-2.75828e-15,7.27139e-16,0,0,54148,1869,1722
-2.50976e-15,6.61626e-16,0,0,63042,1869,1722
-2.28364e-15,6.02016e-16,0,0,6400,1869,1722
-2.07789e-15,5.47776e-16,0,0,15294,1869,1722
-1.89068e-15,4.98423e-16,0,0,24188,1869,1722
-1.56534e-15,4.12657e-16,0,0,41976,1869,1722
-1.29599e-15,3.41649e-16,0,0,59765,1869,1722
-1.17922e-15,3.10867e-16,0,0,3123,1869,1722
-1.07298e-15,2.82859e-16,0,0,12017,1869,1722
-9.76306e-16,2.57374e-16,0,0,20911,1869,1722
-8.88344e-16,2.34186e-16,0,0,29805,1869,1722
-8.08307e-16,2.13087e-16,0,0,38699,1869,1722
-7.35482e-16,1.93888e-16,0,0,47593,1869,1722
-6.69217e-16,1.7642e-16,0,0,56488,1869,1722
-5.54061e-16,1.46062e-16,0,0,8740,1869,1722
-4.58721e-16,1.20928e-16,0,0,26528,1869,1722
-4.17391e-16,1.10033e-16,0,0,35422,1869,1722
-3.79786e-16,1.00119e-16,0,0,44316,1869,1722
-3.45568e-16,9.1099e-17,0,0,53210,1869,1722
-3.14434e-16,8.28913e-17,0,0,62104,1869,1722
-2.60327e-16,6.86277e-17,0,0,14357,1869,1722
-2.36873e-16,6.24446e-17,0,0,23251,1869,1722
-1.96113e-16,5.16994e-17,0,0,41039,1869,1722
-1.78444e-16,4.70415e-17,0,0,49933,1869,1722
-1.62366e-16,4.28032e-17,0,0,58827,1869,1722
-1.47738e-16,3.89468e-17,0,0,2185,1869,1722
-1.34427e-16,3.54378e-17,0,0,11080,1869,1722
-1.22316e-16,3.2245e-17,0,0,19974,1869,1722
-1.11295e-16,2.93398e-17,0,0,28868,1869,1722
-9.21442e-17,2.42911e-17,0,0,46656,1869,1722
-8.38423e-17,2.21026e-17,0,0,55550,1869,1722
-6.94151e-17,1.82993e-17,0,0,7802,1869,1722
-6.3161e-17,1.66506e-17,0,0,16696,1869,1722
-5.74704e-17,1.51504e-17,0,0,25591,1869,1722
-5.22926e-17,1.37854e-17,0,0,34485,1869,1722
-4.75812e-17,1.25434e-17,0,0,43379,1869,1722
-4.32943e-17,1.14133e-17,0,0,52273,1869,1722
-3.93936e-17,1.0385e-17,0,0,61167,1869,1722
-3.26149e-17,8.59797e-18,0,0,13419,1869,1722
-2.96764e-17,7.82332e-18,0,0,22313,1869,1722
-2.45698e-17,6.47712e-18,0,0,40102,1869,1722
-2.23562e-17,5.89355e-18,0,0,48996,1869,1722
-2.0342e-17,5.36256e-18,0,0,57890,1869,1722
-1.85092e-17,4.87941e-18,0,0,1248,1869,1722
-1.68416e-17,4.4398e-18,0,0,10142,1869,1722
-1.39436e-17,3.67581e-18,0,0,27930,1869,1722
-1.15442e-17,3.0433e-18,0,0,45719,1869,1722
-1.05041e-17,2.7691e-18,0,0,54613,1869,1722
-8.69662e-18,2.29261e-18,0,0,6865,1869,1722
-7.91308e-18,2.08605e-18,0,0,15759,1869,1722
-7.20014e-18,1.89811e-18,0,0,24653,1869,1722
-6.55143e-18,1.72709e-18,0,0,33547,1869,1722
-5.96117e-18,1.57149e-18,0,0,42441,1869,1722
-4.9354e-18,1.30107e-18,0,0,60230,1869,1722
-4.08613e-18,1.07719e-18,0,0,12482,1869,1722
-3.71799e-18,9.80139e-19,0,0,21376,1869,1722
-3.38301e-18,8.91832e-19,0,0,30270,1869,1722
-3.07821e-18,8.11481e-19,0,0,39164,1869,1722
-2.80088e-18,7.38369e-19,0,0,48058,1869,1722
-2.31891e-18,6.11314e-19,0,0,311,1869,1722
-2.10999e-18,5.56236e-19,0,0,9205,1869,1722
-1.74691e-18,4.60521e-19,0,0,26993,1869,1722
-1.58952e-18,4.1903e-19,0,0,35887,1869,1722
-1.44631e-18,3.81277e-19,0,0,44781,1869,1722
-1.316e-18,3.46925e-19,0,0,53675,1869,1722
-1.19743e-18,3.15668e-19,0,0,62569,1869,1722
-1.08955e-18,2.87228e-19,0,0,5928,1869,1722
-9.91384e-19,2.61349e-19,0,0,14822,1869,1722
-8.20791e-19,2.16378e-19,0,0,32610,1869,1722
-7.4684e-19,1.96883e-19,0,0,41504,1869,1722
-6.18327e-19,1.63004e-19,0,0,59292,1869,1722
-5.62618e-19,1.48318e-19,0,0,2650,1869,1722
-5.11928e-19,1.34955e-19,0,0,11544,1869,1722
-4.65805e-19,1.22796e-19,0,0,20439,1869,1722
-4.23838e-19,1.11732e-19,0,0,29333,1869,1722
-3.85651e-19,1.01666e-19,0,0,38227,1869,1722
-3.50905e-19,9.2506e-20,0,0,47121,1869,1722
-2.90523e-19,7.65879e-20,0,0,64909,1869,1722
-2.64348e-19,6.96876e-20,0,0,8267,1869,1722
-2.1886e-19,5.76961e-20,0,0,26056,1869,1722
-1.99142e-19,5.24979e-20,0,0,34950,1869,1722
-1.812e-19,4.7768e-20,0,0,43844,1869,1722
-1.64874e-19,4.34642e-20,0,0,52738,1869,1722
-1.5002e-19,3.95483e-20,0,0,61632,1869,1722
-1.24205e-19,3.2743e-20,0,0,13884,1869,1722
-1.02832e-19,2.71087e-20,0,0,31672,1869,1722
-9.35673e-20,2.46663e-20,0,0,40567,1869,1722
